z,E,E2,H,Omega_m,Omega_Lambda,Omega_r,Qtilde,q
0.18036072144288576,1.0856782951834465,1.1786973606324347,74.94437271651331,0.4273152441229585,0.7512074130495233,0.00017470345993116643,-0.12065683141782949,-0.4558974351674371
0.1903807615230461,1.090707234211211,1.1896422707606693,75.2915203775999,0.4354250237192181,0.7540365354099049,0.00018071163152314951,-0.12214609688788208,-0.4506676095811848
0.2004008016032064,1.095765044046853,1.2007010317550013,75.64066099055425,0.44365079271655367,0.7568633655828185,0.00018687345560430051,-0.1236447554710819,-0.4454405541242593
0.21042084168336672,1.1008517890128406,1.211874661372772,75.9917989955564,0.4519935840594994,0.7596878857834732,0.00019319152977314845,-0.12515283058608118,-0.44021685304940583
0.22044088176352705,1.1059675301907486,1.2231641778362243,76.34493860906737,0.46045443121529633,0.7625100781474983,0.00019966847340188994,-0.12667034598448815,-0.43499708521015734
0.23046092184368736,1.1111123254742747,1.2345705998208507,76.70008382748918,0.46903436813311356,0.7653299247600713,0.00020630692763638856,-0.12819732573766732,-0.4297818222218991
0.24048096192384769,1.1162862296441585,1.2460949464931708,77.05723843233626,0.4777344292422324,0.7681474076955114,0.00021310955539617594,-0.12973379423004655,-0.4245716297268852
0.250501002004008,1.1214892943931727,1.2577382374384962,77.41640599196072,0.48655564936898626,0.770962509028103,0.0002200790413744506,-0.1312797761376276,-0.41936706583946215
0.2605210420841683,1.1267215684231378,1.2695014927498955,77.7775898682492,0.4954990637770099,0.7737752108808132,0.00022721809203807923,-0.1328352964279452,-0.4141686820901982
0.27054108216432865,1.1319830974490006,1.2813857329102334,78.14079321690451,0.5045657080522519,0.776585495422318,0.00023452943562759512,-0.13440038033248208,-0.4089770222707112
0.280561122244489,1.1372739243104966,1.2933919789165969,78.50601899515358,0.5137566181736213,0.7793933449207809,0.00024201582215719992,-0.13597505335117457,-0.40379262302018837
0.2905811623246493,1.14259408896277,1.305521252132662,78.87326996110001,0.5230728303775982,0.7821987417316097,0.000249680023414762,-0.13755934122102928,-0.39861601304407934
0.3006012024048096,1.1479436285959725,1.3177745744340883,79.24254868197998,0.5325153812483107,0.7850016683527746,0.00025752483296181776,-0.13915326992327676,-0.3934477134138298
0.3106212424849699,1.1533225776183176,1.33015296804416,79.61385753299247,0.5420853075711675,0.787802107406816,0.00026555306613357065,-0.14075686565002174,-0.3882882370578439
0.32064128256513025,1.1587309677789317,1.3426574556898996,79.98719870577966,0.5517836464344446,0.7906000416953712,0.00027376756003889174,-0.14237015481273774,-0.38313808889122236
0.3306613226452906,1.1641688281469427,1.3552890604290255,80.36257420698345,0.561611435077789,0.7933954541776296,0.00028217117356031993,-0.14399316400809903,-0.3779977654577047
0.3406813627254509,1.169636185235184,1.3680488058115137,80.73998586678475,0.5715697110011162,0.7961883280229949,0.00029076678735406105,-0.14562592002717772,-0.37286775500265457
0.3507014028056112,1.1751330629767884,1.3809377157012084,81.11943533728771,0.5816595118103104,0.7989786465869977,0.00029955730384998835,-0.14726844982096662,-0.36774853716850286
0.3607214428857715,1.1806594828491073,1.3939568144415215,81.50092410107388,0.591881875332254,0.8017663934619634,0.00030854564725164304,-0.14892078051015847,-0.36264058308258074
0.37074148296593185,1.1862154638479736,1.407107126672063,81.88445346942562,0.602237839457792,0.8045515524506803,0.00031773476353623377,-0.1505829393504711,-0.35754435506334736
0.3807615230460922,1.1918010226119387,1.4203896774988625,82.27002459090212,0.6127284422630365,0.8073341076153149,0.00032712762045463594,-0.15225495374310222,-0.3524603067309958
0.3907815631262525,1.1974161733942077,1.4338054923060275,82.65763844940216,0.6233547218494007,0.8101140432490368,0.0003367272075313935,-0.15393685119991354,-0.3473888827506094
0.4008016032064128,1.2030609281868314,1.4473555969297602,83.04729587273697,0.6341177164704572,0.8128913439231773,0.0003465365360647167,-0.15562865935450768,-0.34233051890263766
0.4108216432865731,1.2087352966913711,1.461041017467577,83.43899753060535,0.6450184643708682,0.8156659944575193,0.00035655863912648447,-0.15733040592763708,-0.3372856419577597
0.42084168336673344,1.2144392864410622,1.4748627804514765,83.83274394302653,0.6560580039149556,0.8184379799648938,0.00036679657156224194,-0.15904211873835625,-0.33225466958157424
0.4308617234468938,1.2201729027733494,1.4888219126623419,84.22853547844431,0.6672373734304595,0.8212072858218238,0.00037725340999120275,-0.16076382567064004,-0.32723801048806733
0.4408817635270541,1.2259361489456044,1.5029194412915794,84.62637236171507,0.6785576113301028,0.8239738977086011,0.0003879322528062478,-0.16249555468332524,-0.3222360640160321
0.45090180360721444,1.2317290261152831,1.5171563937749037,85.02625467273799,0.6900197559714918,0.8267378015831662,0.000398836220173925,-0.16423733377970456,-0.31724922072521766
0.4609218436873747,1.2375515334421623,1.5315337979250474,85.42818235351247,0.7016248457574326,0.8294989837135066,0.0004099684540344498,-0.1659891910141718,-0.31227786148829173
